conversation_id_str,full_text,created_at,full_text_preprocessed,Topik
2.000181563515196e+18,Klo pemerintah pusat lngsung bkin darurat bencana presiden gercep minta bantuan negara lain dn gak gengsi penyelamatan digercepin pemerintah daerah pasti jg bakal nurut ngapain Pd saling menyalahkan gni Krna semuanya sama2 salah ,2025-12-14 12:32:11+00:00,klo pemerintah pusat lngsung bkin darurat bencana presiden gercep bantuan negara gak gengsi penyelamatan digercepin pemerintah daerah nurut ngapain menyalahkan gni krna salah,-1
2.0001820396732047e+18,Presiden Prabowo dan Panglima TNI Pastikan Penanganan Cepat Korban Banjir Langkat https://t.co/dXK29PUH1f,2025-12-14 12:32:14+00:00,presiden prabowo panglima tni pastikan penanganan cepat korban banjir langkat,-1
1.999681456856269e+18,@indepenSumatera Klw presiden datang beubah2 dia sedang meninjau lokasi lainya kan g cuman 1 lokasi bencana.Dia bukan malaikat yg sekejap bisa ada depan mata.. yg disalahkan ya kementrian psat n daerah kerjanya kok hs di cambuk presiden dulu / emang LG nangani lokasi lain krn yg terdampak luas,2025-12-14 12:33:20+00:00,indepensumatera klw presiden beubah meninjau lokasi lainya cuman lokasi bencana bukan malaikat sekejap mata disalahkan kementrian psat daerah kerjanya cambuk presiden emang nangani lokasi krn terdampak luas,16
2.000182465479197e+18,Presiden Tarakarta yang langsung turun tangan,2025-12-14 12:33:56+00:00,presiden tarakarta langsung turun tangan,0
2.0001825545452628e+18,Bisa gak kita bareng² turunin presiden sama wapresnya? Nggak ada yang becus bgt bangsatt.,2025-12-14 12:34:17+00:00,gak bareng turunin presiden wapresnya becus bgt bangsatt,0
2.0001826126278003e+18,GUA BENCI BGT SAMA PRESIDEN YG SEKARANG i mean gua ga milih dia kemaren tapi gua ikut ngerasain sedih susah nya masa dia anjing mana PERUBAHANNYA WOWOOO?!! fuckkk y'all yg pilih dia https://t.co/kwagwySsQv,2025-12-14 12:34:31+00:00,benci bgt presiden mean milih kemaren ngerasain sedih susah anjing perubahannya wowooo fuckkk all pilih,0
2.000182676234372e+18,KEREN BANGET ?!! kalau aku jdi presiden aku bakal teriak hancurkan panggungnya! orang keren Cortis keren ! terimakasih sudah keren banget kalau ada kata diatas keren mungkin itu buat Eom Sean hari ini o Sean my husean !,2025-12-14 12:34:46+00:00,keren jdi presiden teriak hancurkan panggungnya keren cortis keren terimakasih keren diatas keren eom sean sean husean,0
2.0001829009693903e+18,Indonesia adalah contoh seburuk-buruknya sebuah negara. Presiden dan aparatur negara lain klo cuma bacot di media aja ya kaya gini!!,2025-12-14 12:35:39+00:00,indonesia contoh seburuk buruknya negara presiden aparatur negara klo bacot media kaya gini,0
1.999752327977436e+18,@rozykaspu2 @AntoniusCDN @seruanhl @kemenkeu @setkabgoid Presiden tau nya plesiran pak jalan gretong,2025-12-14 12:35:42+00:00,rozykaspu antoniuscdn seruanhl kemenkeu setkabgoid presiden plesiran jalan gretong,0
2.000160484323193e+18,@BiLLRaY2019 Tapi anda presiden punya kuasa dan harusnya bisa berbuat lebih baik dari ini Sekedar menetapkan bencana nasional aja sampai sekarang belum bisa anda lakukan Belum terlambat untuk berubah Pak,2025-12-14 12:35:57+00:00,billray presiden kuasa berbuat sekedar menetapkan bencana nasional belum lakukan belum terlambat berubah,16
2.0001829880559785e+18,Semua grgr presiden indonesia yang GAK GUNA LU PAK PRABOWO kapan matinya si,2025-12-14 12:36:00+00:00,grgr presiden indonesia gak prabowo matinya,0
2.0001589864743283e+18,@narkosun Presiden nya malah sibuk ngenalin si tedi Bantuan internasional ditolak Masyarakat korban bencana cuma bisa sabar dan berjuang sendiri untuk bertahan hidup ,2025-12-14 12:36:48+00:00,narkosun presiden sibuk ngenalin tedi bantuan internasional ditolak masyarakat korban bencana sabar berjuang bertahan hidup,-1
2.00007066662072e+18,@zsuiren ywdah biar aku aja yang jadi presiden,2025-12-14 12:43:52+00:00,zsuiren ywdah biar presiden,0
2.000185003733644e+18,presiden yu sedang menyapa rakyatnya https://t.co/csYfIadxkV,2025-12-14 12:44:01+00:00,presiden menyapa rakyatnya,0
2.00018501417325e+18,Presiden Prabowo tinjau langsung para pengungsi korban bencana di Langkat https://t.co/1LwbexmBNG,2025-12-14 12:44:03+00:00,presiden prabowo tinjau langsung pengungsi korban bencana langkat,10
2.0001850546482097e+18,Apakah Bapak presiden @prabowo tau masalah ini? Saya kwartir beliau tidak tau karena tidak di beri tau om tedy,2025-12-14 12:44:13+00:00,presiden prabowo kwartir beliau tidak tidak tedy,0
2.0001850822257748e+18,semoga segera dikerahkan lebih banyak lagi bantuan dari pemerintah pusat mohon atensinya Presiden @prabowo @setkabgoid,2025-12-14 12:44:19+00:00,semoga dikerahkan bantuan pemerintah pusat mohon atensinya presiden prabowo setkabgoid,15
1.9998804990079795e+18,@IndoPopBase Hahahaha presiden kok ijazah palsu,2025-12-14 12:44:56+00:00,indopopbase hahahaha presiden ijazah palsu,0
2.000185251390534e+18,Menlu: Iran konsisten tempuh diplomasi bukan perang https://t.co/Y5eh0AAN8e,2025-12-14 12:45:00+00:00,menlu iran konsisten tempuh diplomasi bukan perang,-1
2.0001847109670167e+18,@Captainnscall UUD 1945 TAP MPR UU/PERPU Peraturan Pemerintah (PP) Peraturan Presiden (Perpres) Peraturan Daerah Provinsi dan Peraturan Daerah Kabupaten/Kota Pasal 7 ayat (1) UU No. 12 Tahun 2011,2025-12-14 12:45:19+00:00,captainnscall uud tap mpr perpu peraturan pemerintah peraturan presiden perpres peraturan daerah provinsi peraturan daerah kabupaten kota pasal ayat,-1
2.000185599056302e+18,Yang nyuruh jadi presiden siapa coba? Gak adaaaa,2025-12-14 12:46:23+00:00,nyuruh presiden coba gak adaaaa,0
2.0001857464525453e+18,Polda Metro Jaya menjadwalkan gelar perkara khusus terkait kasus tudingan ijazah palsu Presiden ke-7 RI Joko Widodo pada Senin 15 Desember 2025. Pihak Joko Widodo menyatakan siap menghadiri gelar perkara khusus tersebut sesuai undangan dari Polda Metro Jaya. Kuasa hukum https://t.co/k1M4rFcYW4,2025-12-14 12:46:58+00:00,polda metro jaya menjadwalkan gelar perkara khusus terkait tudingan ijazah palsu presiden joko widodo senin desember joko widodo menghadiri gelar perkara khusus sesuai undangan polda metro jaya kuasa hukum,7
2.000185768774607e+18,SI ANJJ siapa suruh uda bangkotan masih nyalonin diri jadi presiden bukannya diem di rumah. Giliran uda begini dibikin jadi narasi yg ALAY LEBAY MAKSIMAL. Ya itu uda tugasnya dia kaga usa dikasianin tolol,2025-12-14 12:47:03+00:00,anjj suruh uda bangkotan nyalonin presiden diem rumah giliran uda dibikin narasi alay lebay maksimal uda tugasnya kaga usa dikasianin tolol,0
2.000185829356864e+18,Saya telah menerima panggilan telefon daripada Presiden Amerika Syarikat Donald J. Trump di mana kami berbincang berkenaan konflik Kemboja-Thailand hubungan dua hala serta isu global yang menjadi kepentingan bersama. Berhubung ketegangan di sempadan Kemboja Thailand saya https://t.co/Jxy8FiUSTr,2025-12-14 12:47:18+00:00,menerima panggilan telefon presiden amerika syarikat donald trump berbincang konflik kemboja thailand hubungan hala isu global kepentingan berhubung ketegangan sempadan kemboja thailand,0
1.999682962267472e+18,@vitalongC_1 @Piyusaja2 @JimlyAs @prabowo Gw pikir presiden skrg pemberani ternyata bukan macan tp embe ,2025-12-14 12:48:39+00:00,vitalongc_ piyusaja jimlyas prabowo pikir presiden skrg pemberani bukan macan embe,0
2.000145444559836e+18,@corecapture KOCAAAK BENERAN BANTING MEJA... Habis itu dikasih upah gak si presiden kita?,2025-12-14 12:49:06+00:00,corecapture kocaaak beneran banting meja habis dikasih upah gak presiden,0
2.0001065471550016e+18,@Kimberley_PS08 @grok benarkah presiden Prabowo punya kebun sawit 93 rb hektar di Aceh?,2025-12-14 12:49:59+00:00,kimberley_ps grok presiden prabowo kebun sawit hektar aceh,-1
2.0001547751833564e+18,@NenkMonica Bahasa media. Mantan presiden Soekarno Mantan presiden Soeharto Mantan presiden KH. Abdurahman Wahid Mantan presiden Megawati Mantan presiden SBY Presiden ke 7 Jokowidodo. Hanya jokowi bukan Mantan,2025-12-14 12:51:11+00:00,nenkmonica bahasa media mantan presiden soekarno mantan presiden soeharto mantan presiden abdurahman wahid mantan presiden megawati mantan presiden sby presiden jokowidodo jokowi bukan mantan,0
2.000072962192593e+18,@sydneyzw Kenapa orang tua banyak yg nyinyir kaya yg satu nih apa karna presiden mereka sama tua nya‍️,2025-12-14 12:52:14+00:00,sydneyzw tua nyinyir kaya karna presiden tua,0
2.000187210512164e+18,makasih udah dengerin suara rakyat presiden yu ‍️ https://t.co/FAjkENNGUl,2025-12-14 12:52:47+00:00,makasih dengerin suara rakyat presiden,0
2.000185830544184e+18,@alghi bisa diadu sm jubir presiden,2025-12-14 12:53:58+00:00,alghi diadu jubir presiden,0
2.0001875127410488e+18,Pemimpin spt Mualem ini sayang banget ke rakyatnya. Sampai dia menangis krn kehancuran wilayahnya dan penderitaan rakyatnya sbnrnya sdh di luar kapasitas dan kemampuannya tp dia tdk menyerah. Sungguh sayang jk ada pemimpin spt ini tdk dijadikan Presiden di negeri ini,2025-12-14 12:53:59+00:00,pemimpin spt mualem sayang rakyatnya menangis krn kehancuran wilayahnya penderitaan rakyatnya sbnrnya sdh kapasitas kemampuannya tdk menyerah sungguh sayang pemimpin spt tdk dijadikan presiden negeri,0
1.999824779680027e+18,@helloworldz_ aku pengennya kerja jadi presiden ka,2025-12-14 12:54:08+00:00,helloworldz_ pengennya kerja presiden,0
2.0001875614705792e+18,Sel sel tidur presiden baru ketuany baru https://t.co/UunQNZFRL5 lewat @YouTube,2025-12-14 12:54:10+00:00,sel sel tidur presiden ketuany youtube,0
2.000187710213067e+18,Jangan pernah lelah untuk ingatkan ini (Aceh adalah kita): Bencana Tanpa Status (BTS) agar Bantuan Asing Tidak Masuk adalah Upaya Rezim omontol untuk Lockdown Rakyatnya Mati Perlahan Sungguh Kejam Presiden Psikopat tersebut tega membunuh Rakyatnya dan itu FAKTA!!! ,2025-12-14 12:54:46+00:00,jangan lelah ingatkan aceh bencana status bts bantuan asing tidak masuk upaya rezim omontol lockdown rakyatnya mati perlahan sungguh kejam presiden psikopat tega membunuh rakyatnya fakta,-1
2.000187229596197e+18,@armstrong_jeje Gibran Calon presiden terkuat 2029 Yo.... Prabowo keok,2025-12-14 12:55:03+00:00,armstrong_jeje gibran calon presiden terkuat prabowo keok,0
1.999809879230256e+18,@AndiSinulingga @mkusumawijaya Bencana Sumatra sdh menelan korban 1000 jiwa lebih. Presiden malah bilang Saya tidak punya Tongkat Nabi Musa pdhl yg dibutuhkan keberaniannya untuk menjadikan Bencana Sumatra menjadi Bencana Nasional bukan Tongkat Nabi Musa . Emangnya mo membelah laut? ,2025-12-14 12:55:46+00:00,andisinulingga mkusumawijaya bencana sumatra sdh menelan korban jiwa presiden bilang tidak tongkat nabi musa pdhl dibutuhkan keberaniannya menjadikan bencana sumatra bencana nasional bukan tongkat nabi musa emangnya membelah laut,-1
2.0000689533062351e+18,@txtdrimedia Jangankan warga presiden bahkan Tuhan pun berani dia prank ,2025-12-14 12:56:32+00:00,txtdrimedia warga presiden tuhan berani prank,0
1.969708967539688e+18,@DokterTifa Gak usah bingung Bu nanya duit dari mana? Mertuanya kan mantan presiden yg skrg lg ibu usut Ijazah Asli nya ,2025-12-14 12:56:39+00:00,doktertifa gak bingung nanya duit mertuanya mantan presiden skrg usut ijazah asli,0
2.000128033458709e+18,@agp12 iya ada di video dokumenter kebijakan Presiden SBY tsunami 2004 itu open sky policy ,2025-12-14 12:56:42+00:00,agp iya video dokumenter kebijakan presiden sby tsunami open sky policy,4
2.0001883442869865e+18,Yaa kalo udah tau udah tua dan susah gerak yaa diam aja di rumah. Ngapain malah nyalon presiden berkali kali? Duit lu kurang? Kalo gak sanggup tuh ngaca kek minimal sadar diri kapasitas lu semana. Ini malah nyusahin se Indonesia. Bikin kesel aja,2025-12-14 12:57:17+00:00,yaa tua susah gerak yaa diam rumah ngapain nyalon presiden berkali kali duit gak sanggup tuh ngaca kek minimal sadar kapasitas semana nyusahin indonesia bikin kesel,0
2.0001884105612004e+18,Husnudzan aja mungkin pak presiden ga main sosmed jadi ga tau kalo Sirewel itu penjajah Alhamdulillah nya presiden tahun 1945 ga nyuruh jaga keamanan negara kumpeni masa itu. kebayang tak kalo ketegasannya macam ni? https://t.co/YCVPzk8juS,2025-12-14 12:57:33+00:00,husnudzan presiden main sosmed sirewel penjajah alhamdulillah presiden nyuruh jaga keamanan negara kumpeni kebayang ketegasannya,0
1.9998410030173228e+18,@CocoLatii @Mfi122 @bengkeldodo @AnakTangsiAD @anaffry @60far60pay @_Queen_Putri @DjogdjaKembali @tham878 @are_inismyname @florieliciouss @Ndons_Back Ini lagi preman Jatim ngomongin kalah pilpres melulu. Bangun woy matamu melek dulu. Presiden Prabowo sekarang udah jadi Presiden seluruh rakyat. Klo ente masih ngomongin kalah pilpres berarti lu KONTOLOYO eh SONTOLOYO,2025-12-14 12:57:41+00:00,cocolatii mfi bengkeldodo anaktangsiad anaffry farpay _queen_putri djogdjakembali tham are_inismyname florieliciouss ndons_back preman jatim ngomongin kalah pilpres melulu bangun woy matamu melek presiden prabowo presiden rakyat klo ente ngomongin kalah pilpres kontoloyo sontoloyo,0
1.9997758383641108e+18,@ainunnajib @tengklengklewer Cebokin pemerintah terus aja gus gapapa. Kami rakyat ikhlas. Kalau 2004 semua aturan bisa ditabrak presiden sama wapres perihal penetapan bencana nasional demi pulihnya suatu wilayah kenapa sekarang harus viral dulu? Bencana loh. Mau lu bilang semua ada prosedur tai kucing,2025-12-14 12:57:54+00:00,ainunnajib tengklengklewer cebokin pemerintah gus gapapa rakyat ikhlas aturan ditabrak presiden wapres perihal penetapan bencana nasional pulihnya wilayah viral bencana bilang prosedur tai kucing,16
1.999634426641392e+18,@NenkMonica @oki_samaran BAGI PEJUANG' KEBENARAN KEADILAN PERNYATAAN PRESIDEN BARU SEBATAS OMON'. PELAKU SEKALIGUS PEMILIK KAWASAN HUTAN YG DITENGARAI PEMICU TERJADINYA BENCANA BANJIR LONGSOR ADALAH MILIK PRESIDEN PRABOWO SENDIRI. BAGAIMANA RAKYAT PERCAYA UCAPANNYA..? KAWAL LANGKAH KONKRITNYA ,2025-12-14 12:58:13+00:00,nenkmonica oki_samaran pejuang kebenaran keadilan pernyataan presiden sebatas omon pelaku pemilik kawasan hutan ditengarai pemicu bencana banjir longsor milik presiden prabowo rakyat percaya ucapannya kawal langkah konkritnya,6
2.000068985996596e+18,@bengkeldodo @KangManto123 Masalah cawe2. Dia masih menjabat presiden SDH cawe2. Penggelontoran APBN utk kampanye dan masalah aturan pilpres yg seharusnya anaknya tak BLH mencalon. Anda pura2 bodoh. Akhirnya goblok. Dan dosa anda besar KPD rakyat RI .,2025-12-14 12:58:54+00:00,bengkeldodo kangmanto cawe menjabat presiden sdh cawe penggelontoran apbn utk kampanye aturan pilpres anaknya blh mencalon pura bodoh goblok dosa kpd rakyat,0
2.000188754372551e+18,Kunjungan kerja Presiden Indonesia Prabowo Subianto ke lokasi banjir dan longsor yakni kamp pengungsian di Kabupaten Langkat Sumatera Utara pada Sabtu (13/12/2025) diwarnai insiden tak terduga yang langsung menarik perhatian publik. https://t.co/rRx9t4XWgh,2025-12-14 12:58:55+00:00,kunjungan kerja presiden indonesia prabowo subianto lokasi banjir longsor kamp pengungsian kabupaten langkat sumatera utara sabtu diwarnai insiden terduga langsung menarik perhatian publik,10
2.0001890311462385e+18,Internal hakim konstitusi terbagi menjadi dua kelompok. Namun hakim yang kritis bisa sewaktu-waktu diberhentikan oleh lembaga pengusul mereka yakni Presiden DPR dan Mahkamah Agung. Simak bocoran selengkapnya di YouTube Tempodotco dan Spotify Bocor Alus Politik. https://t.co/Mn78IPGUzz,2025-12-14 13:00:01+00:00,internal hakim konstitusi terbagi kelompok hakim kritis diberhentikan lembaga pengusul presiden dpr mahkamah agung simak bocoran selengkapnya youtube tempodotco spotify bocor alus politik,0
1.9998446351168184e+18,@MasBRO_back Orang pertama palìng berani mengkritìsì dì era presiden Soeharto,2025-12-14 13:00:41+00:00,masbro_back pal berani mengkrit era presiden soeharto,0
1.999640029623366e+18,@Gus_Arifin @koen_ed @prabowo @setkabgoid @bang_dasco @Gerindra Presiden ngantor lah sebulan di aceh sumut sumbar Kalo gak segera diatasi jd bom waktu kerusuhan 26 Nanti masih ada bencana yg lebih besar/parah lagi Pak @SBYudhoyono kasih tau donk lah https://t.co/kBLHf7uxpD,2025-12-14 13:01:15+00:00,gus_arifin koen_ed prabowo setkabgoid bang_dasco gerindra presiden ngantor sebulan aceh sumut sumbar gak diatasi bom kerusuhan bencana parah sbyudhoyono kasih donk,-1
2.000189391466312e+18,Presiden Prabowo Subianto menegaskan pemerintah akan menindak tegas praktik pembalakan liar yang masih terjadi di sejumlah wilayah Indonesia. https://t.co/dr7yBS57BY #BeritaSonora via @kompascom,2025-12-14 13:01:27+00:00,presiden prabowo subianto pemerintah menindak praktik pembalakan liar wilayah indonesia beritasonora via kompascom,0
2.0001602146713272e+18,@Opposisi6890 @BobbyPatriotCat @jokowi Ijazah itu gak mungkin muncul di persidangan karena sudah dihancurin pakai paper shreder atau dibakar krn kalau tdk dia bisa kena dua pasal pidana yaitu pidana pemalsuan dokumen negara ( krn UGM itu negeri ) dan pidana penipuan menggunakan barang palsu untuk jadi presiden ,2025-12-14 13:01:45+00:00,opposisi bobbypatriotcat jokowi ijazah gak muncul persidangan dihancurin pakai paper shreder dibakar krn tdk kena pasal pidana pidana pemalsuan dokumen negara krn ugm negeri pidana penipuan barang palsu presiden,7
1.991730793710809e+18,melawan presiden mars : Selesai https://t.co/KcAaJhI7qJ,2025-12-14 13:03:00+00:00,melawan presiden mars selesai,0
1.832292065457345e+18,@NarasiNewsroom Negara ini bagaikan tak punya presiden,2025-12-14 13:03:01+00:00,narasinewsroom negara presiden,0
2.000189814516453e+18,Tamparan keras buat Presiden RI. Embel2 harga diri. Banyak korban bergelimpangan di Aceh SUMUT SUMBAR. Dah diatas 1000 orang meninggal dunia,2025-12-14 13:03:08+00:00,tamparan keras presiden embel harga korban bergelimpangan aceh sumut sumbar dah diatas meninggal dunia,0
2.000149604583756e+18,@ArmaZulfikar @Kimberley_PS08 @grok Ok jangan dibahas dulu lah soal punya atau tidaknya lahan sawit presiden Tapi beliau pernah kampanyekan deforestasi dan sangat semangat untuk itu Sawit juga ada daun nya.... Jadi apa yng perlu di khawatirkan? https://t.co/iddDZ9w4ux,2025-12-14 13:03:08+00:00,armazulfikar kimberley_ps grok jangan dibahas tidaknya lahan sawit presiden beliau kampanyekan deforestasi semangat sawit daun yng khawatirkan,6
2.0001901068258388e+18,BNPB Buka Suara Soal Tenda Pengungsi di Aceh Tamiang Dipasang Jelang Kedatangan Presiden https://t.co/cPTYrxrwWP,2025-12-14 13:04:17+00:00,bnpb buka suara tenda pengungsi aceh tamiang dipasang jelang kedatangan presiden,-1
1.9918909315205407e+18,@JimlyAs @mohmahfudmd @susno2g @jokowi @prabowo @SBYudhoyono https://t.co/TARRvMwEll Udah pastee ijazahnya P'@jokowi aseliii y @susno2g Ini kan hnya permainan politik u/ mendegradasi kredibilitas Bpk @jokowi 2x Walkot 1x Gubernur &amp; 2x Presiden 2 periode pake ijazah palsu sampeyan waras ga?? Klo kledung ntuu gmpang di bodoh2in @Itje157,2025-12-14 13:04:20+00:00,jimlyas mohmahfudmd susnog jokowi prabowo sbyudhoyono pastee ijazahnya jokowi aseliii susnog hnya permainan politik mendegradasi kredibilitas bpk jokowi walkot gubernur amp presiden periode pake ijazah palsu sampeyan waras klo kledung ntuu gmpang bodohin itje,0
2.000190125758993e+18,Pak Presiden harus nonton nih.,2025-12-14 13:04:22+00:00,presiden nonton,0
1.9998750202068173e+18,@darta92414229 @raizoNovember @haileyweyler @akunoppicial @IndoPopBase Lahh uitm itu pencetus dia mmg org Melayu Dan ditubuhkan utk membangun pendidikan utk org melayu.kau igt di Malaysia hanya ada satu universiti je ke?UM UKM tu takda masalah pun mana bangsa nak mohon jadi penuntut.lpstu Indo presiden nya pasti dari keturunan dari satu pulau ni.,2025-12-14 13:04:30+00:00,darta raizonovember haileyweyler akunoppicial indopopbase lahh uitm pencetus mmg org melayu ditubuhkan utk membangun pendidikan utk org melayu kau igt malaysia universiti ukm takda bangsa nak mohon penuntut lpstu indo presiden keturunan pulau,0
2.000110003303428e+18,@narkosun Ini juga penjarah kekayaan negara shg sampai hari ini hidupnya berkelimpahan darimana coba berapa gaji presiden,2025-12-14 13:05:11+00:00,narkosun penjarah kekayaan negara shg hidupnya berkelimpahan darimana coba gaji presiden,0
2.0001903870346767e+18,yg gak seru presiden n kabinet nya doang,2025-12-14 13:05:25+00:00,gak seru presiden kabinet doang,0
2.0001903986822351e+18,Ya kalo udh tua mending menikmati hidup ini malah main presiden-presidenan,2025-12-14 13:05:27+00:00,udh tua mending menikmati hidup main presiden presidenan,0
2.0001905240332984e+18,Gini disuruh sabar karena presiden ntu gak punya tongkat nabi Musa ️,2025-12-14 13:05:57+00:00,gini disuruh sabar presiden ntu gak tongkat nabi musa,0
2.000179119120884e+18,@NenkMonica Wow hebat ya anda @ListyoSigitP Presiden aja kalah,2025-12-14 13:06:09+00:00,nenkmonica wow hebat listyosigitp presiden kalah,0
2.0001190055338765e+18,@MurtadhaOne1 Siapa suruh dukung @prabowo jd presiden,2025-12-14 13:06:16+00:00,murtadhaone suruh dukung prabowo presiden,0
2.0000455793728435e+18,@xendless_s Rakyatnya kita memang belagu mulai dari level satpam rendahan sampai menteri dan presiden juga begitu kelakuannya. Mungkin sudah menjadi budaya bangsa,2025-12-14 13:06:27+00:00,xendless_s rakyatnya belagu level satpam rendahan menteri presiden kelakuannya budaya bangsa,0
1.999491641930052e+18, Inilah yang disebut pemberontakan oleh Presiden Snow. ,2025-12-14 13:07:44+00:00,pemberontakan presiden snow,0
1.999758616493232e+18,@parkjhooin aku gini gini meskipun presiden botiy kalau nge dance menli abiez lhoo gegee... (nggak),2025-12-14 13:08:23+00:00,parkjhooin gini gini presiden botiy nge dance menli abiez lhoo gegee,0
2.000191197290316e+18,Jose Antonio Kast mendahului dengan margin besar dalam tinjauan pendapat berbanding Jeannette Jara calon gabungan kiri pemerintah dan seorang ahli Parti Komunis. #AWANInews #AWANI745 https://t.co/3tsenewnhS,2025-12-14 13:08:37+00:00,jose antonio kast mendahului margin tinjauan pendapat berbanding jeannette jara calon gabungan kiri pemerintah ahli parti komunis awaninews awani,0
2.0001913208965204e+18,Prabowo bentar lagi akan menjadi Presiden terburuk sepanjang sejarah NKRI berdiri !! Jokowi sudah sangat-sangat buruk dengan integritas-moral-etika rendahnya sebagai Presiden dan merusak tatanan negara Indonesia. Dan ternyata @Prabowo lebih buruk lagi,2025-12-14 13:09:07+00:00,prabowo bentar presiden terburuk sejarah nkri berdiri jokowi buruk integritas moral etika rendahnya presiden merusak tatanan negara indonesia prabowo buruk,0
1.9993675346767053e+18,@KenapeAje @Tan_Mar3M Ini gambar Presiden Prabowo Subianto di lokasi bantuan banjir Sumatra 2025 lagi minum teh/kopi bareng relawan. Di peripheral ada tentara TNI warga berhijab pria topi merah berjanggut panci besar buat masak bantuan dan karung makanan. Gue bisa analisis detailnya bro. Gak,2025-12-14 13:09:20+00:00,kenapeaje tan_marm gambar presiden prabowo subianto lokasi bantuan banjir sumatra minum teh kopi bareng relawan peripheral tentara tni warga berhijab pria topi merah berjanggut panci masak bantuan karung makanan analisis detailnya gak,10
2.000191446633349e+18,Setelah melakukan peninjauan langsung ke lokasi terdampak bencana Presiden Prabowo memanggil sejumlah Menteri Kabinet Merah Putih ke kediaman pribadinya di Hambalang pada Minggu 14 Desember 2025. Pertemuan tersebut membahas penanganan bencana serta kesiapan menghadapi liburan https://t.co/dMfhrNnt9k,2025-12-14 13:09:37+00:00,peninjauan langsung lokasi terdampak bencana presiden prabowo memanggil menteri kabinet merah putih kediaman pribadinya hambalang minggu desember pertemuan membahas penanganan bencana kesiapan menghadapi liburan,18
1.9998422759591447e+18,@corecapture Nah itu maksudnya Kamu pilih presiden yg suka ngasih makan gratis apa sepeda gratis?,2025-12-14 13:09:48+00:00,corecapture maksudnya pilih presiden ngasih makan gratis sepeda gratis,0
2.0001363766004e+18,@ch_chotimah2 @prabowo @Gerindra Pak Prabowo bukan hanya tidak punya tongkat nabi Musa tapi juga tidak punya Kapolri yang taat tunduk hanya pada Presiden ke 8.,2025-12-14 13:21:01+00:00,ch_chotimah prabowo gerindra prabowo bukan tidak tongkat nabi musa tidak kapolri taat tunduk presiden,0
2.0001943145264407e+18,Presiden Prabowo menegaskan penertiban praktik pembalakan liar telah resmi dimulai sebagai bagian dari komitmen menjaga kelestarian hutan dan menegakkan hukum tanpa pandang bulu. https://t.co/QH0UmWarrM,2025-12-14 13:21:01+00:00,presiden prabowo penertiban praktik pembalakan liar resmi komitmen menjaga kelestarian hutan menegakkan hukum pandang bulu,6
2.0000471753599227e+18,@weechookeong @anwaribrahim Tahun depan kita serah tugas tu pd Presiden Filipina pula selaku Pengerusi Asean 2026. Btw kenapa dulu kamu KHIANATI kami Pengundi2 kamu di Wangsa Maju yer?,2025-12-14 13:22:13+00:00,weechookeong anwaribrahim serah tugas presiden filipina pengerusi asean btw khianati pengundi wangsa maju yer,0
2.0001295365211016e+18,@Roebanie @puanmaharani_ri Ibu ini terlalu banyak komentar... kalau pemerintah dah dianggap melenceng ya di tegur.. di panggil presiden nya.. berani gak?,2025-12-14 13:22:54+00:00,roebanie puanmaharani_ri komentar pemerintah dah dianggap melenceng tegur panggil presiden berani gak,0
2.0001949893437893e+18,Saat meninjau Langkat Presiden Prabowo menegaskan seluruh kekuatan negara dikerahkan untuk penanganan. https://t.co/tN4oHzKs3g,2025-12-14 13:23:41+00:00,meninjau langkat presiden prabowo kekuatan negara dikerahkan penanganan,0
2.0001826472979213e+18,@PUPPY33Ayato Udah cocok jadi presiden belum,2025-12-14 13:23:43+00:00,puppyayato cocok presiden belum,0
2.00017108171452e+18,@NenkMonica Korban sangat banyak dan kerusakan sedemikian parah dan luas Presiden tidak mau ambil kebijakan penetapan bencana nasional sungguh tidak bertanggungjawab atas penderitaan rakyat dan pemerintahan daerah propinsi kabupaten kec. dan desa yg jadi korban.,2025-12-14 13:24:21+00:00,nenkmonica korban kerusakan parah luas presiden tidak ambil kebijakan penetapan bencana nasional sungguh tidak bertanggungjawab penderitaan rakyat pemerintahan daerah propinsi kabupaten kec desa korban,-1
2.000077331168379e+18,@DS_yantie @prabowo Belenggu apa yang mengikat Pak Presiden sehingga pembohong seperti @bahlillahadalia tetap dipertahankan.,2025-12-14 13:26:13+00:00,ds_yantie prabowo belenggu mengikat presiden pembohong bahlillahadalia dipertahankan,0
1.999788815100396e+18,@yaniarsim @susno2g Ribet amat kapolri kan bawahan presiden tinggal copot saja krn itu kan kewenangan Presiden. Kok dibuat seolah kapolri itu selevel sama presiden.,2025-12-14 13:27:28+00:00,yaniarsim susnog ribet kapolri bawahan presiden tinggal copot krn kewenangan presiden kapolri selevel presiden,0
1.9997511469156887e+18,@ARSIPAJA Selama Jokowi jadi Presiden kan paling tau Indoensia sehingga banyak pekerjaan diserahkan ke Luhut,2025-12-14 13:28:35+00:00,arsipaja jokowi presiden indoensia pekerjaan diserahkan luhut,0
2.0000497578349368e+18,@randomable_ Presiden skrg cuma singa podium tok mbak alias omon2 gede,2025-12-14 13:28:36+00:00,randomable_ presiden skrg singa podium tok mbak alias omon gede,0
